timestamp,distance_band,detections,total_objects,detection_rate
30.497415,próximo,0,0,0.0
30.497415,médio,0,0,0.0
30.497415,distante,49,49,1.0
30.800021,próximo,0,0,0.0
30.800021,médio,0,0,0.0
30.800021,distante,50,50,1.0
31.168516,próximo,0,0,0.0
31.168516,médio,0,0,0.0
31.168516,distante,51,51,1.0
31.471591,próximo,0,0,0.0
31.471591,médio,0,0,0.0
31.471591,distante,52,52,1.0
31.954222,próximo,0,0,0.0
31.954222,médio,0,0,0.0
31.954222,distante,52,52,1.0
32.296669,próximo,0,0,0.0
32.296669,médio,0,0,0.0
32.296669,distante,52,52,1.0
32.708637,próximo,0,0,0.0
32.708637,médio,0,0,0.0
32.708637,distante,53,53,1.0
33.069166,próximo,0,0,0.0
33.069166,médio,0,0,0.0
33.069166,distante,53,53,1.0
33.456531,próximo,0,0,0.0
33.456531,médio,0,0,0.0
33.456531,distante,53,53,1.0
33.764327,próximo,0,0,0.0
33.764327,médio,0,0,0.0
33.764327,distante,53,53,1.0
34.161281,próximo,0,0,0.0
34.161281,médio,0,0,0.0
34.161281,distante,53,53,1.0
34.468516,próximo,0,0,0.0
34.468516,médio,0,0,0.0
34.468516,distante,53,53,1.0
34.838931,próximo,0,0,0.0
34.838931,médio,0,0,0.0
34.838931,distante,53,53,1.0
35.103475,próximo,0,0,0.0
35.103475,médio,0,0,0.0
35.103475,distante,53,53,1.0
35.45566,próximo,0,0,0.0
35.45566,médio,0,0,0.0
35.45566,distante,53,53,1.0
35.702922,próximo,0,0,0.0
35.702922,médio,0,0,0.0
35.702922,distante,53,53,1.0
36.044782,próximo,0,0,0.0
36.044782,médio,0,0,0.0
36.044782,distante,53,53,1.0
36.330325,próximo,0,0,0.0
36.330325,médio,0,0,0.0
36.330325,distante,53,53,1.0
36.703569,próximo,0,0,0.0
36.703569,médio,0,0,0.0
36.703569,distante,53,53,1.0
36.998227,próximo,0,0,0.0
36.998227,médio,0,0,0.0
36.998227,distante,53,53,1.0
37.372705,próximo,0,0,0.0
37.372705,médio,0,0,0.0
37.372705,distante,53,53,1.0
37.716628,próximo,0,0,0.0
37.716628,médio,0,0,0.0
37.716628,distante,54,54,1.0
38.081155,próximo,0,0,0.0
38.081155,médio,0,0,0.0
38.081155,distante,54,54,1.0
38.472906,próximo,0,0,0.0
38.472906,médio,0,0,0.0
38.472906,distante,54,54,1.0
38.793847,próximo,0,0,0.0
38.793847,médio,0,0,0.0
38.793847,distante,54,54,1.0
39.041561,próximo,0,0,0.0
39.041561,médio,0,0,0.0
39.041561,distante,54,54,1.0
39.365753,próximo,0,0,0.0
39.365753,médio,0,0,0.0
39.365753,distante,55,55,1.0
39.623992,próximo,0,0,0.0
39.623992,médio,0,0,0.0
